quiz,midterm exam,sleeping time,breakfast,transportation means,last exam
66,87.6,9.2,0,2,79
65.4,74.3,6.2,1,0,68.9
85.8,73.6,7.8,1,0,81.6
84.4,87.7,7.8,0,0,91.1
79.9,88.6,7.4,1,0,83
85.7,75.3,5.9,0,0,85.1
66.2,61,8.5,1,1,70.2
78.5,77.5,8.4,1,0,88.9
73.7,87.5,6.7,1,0,82
83.5,100,8.3,0,0,94.5
73.8,65.6,7.9,1,2,76.9
71.2,74.9,6,1,1,78.5
80.4,75.3,6.5,1,0,78.5
83.8,96.3,8.9,0,0,89.2
68.3,79.6,7.9,1,0,79.7
74.4,69.1,6.8,1,2,68.1
64.4,86.7,6.5,1,0,79.1
50,75.1,6.9,1,0,66.4
77,65.3,7,1,0,79.1
81.1,69.3,6.5,0,0,73.4
77.6,100,5.4,1,1,80.6
55.5,84.6,8.9,1,0,83
71.5,81.3,8.7,1,0,84
52.8,77,6,1,1,68
88.7,83.5,7.7,0,1,88.5
64.1,83.4,6.4,1,0,79.5
87.6,83.5,7.2,1,1,84.5
84.5,81.4,7.1,1,2,80.2
66,90.4,7,1,0,78.2
63.7,80.3,9.9,1,0,78
78.5,68.3,7,1,0,79.4
66.6,72.7,6.5,1,0,74.9
76,56.3,6.6,1,0,73.4
70.2,100,8.8,1,2,90.4
57.2,90.4,5.5,1,1,76.4
52.7,70,6.6,0,0,66.9
77.3,76.6,9.2,1,0,78.8
69.4,72.4,7.8,1,0,76.4
69.5,98.5,7.7,1,2,86.5
82,63,10,1,2,75.5
86.7,81.4,7.8,0,0,85.1
72.3,78.7,6.7,1,2,76.2
71.6,89.9,7.2,0,0,82.3
80,78.8,6.1,0,2,74.9
61.4,58.9,9,1,0,72.9
77.2,77,8.2,1,0,83.6
80.5,68.3,8.8,1,0,77.9
81.8,81,9,0,1,85.5
55.6,97.2,7,1,2,77
67.4,59.1,6.4,1,1,63
66.2,70.4,7.4,0,0,75.7
76,73.4,6.5,1,0,79.3
79.8,75.4,7.7,0,0,75.3
90,88.9,8.9,1,2,87.8
70.1,77.9,7.3,1,1,76.1
70,85,7.7,1,1,79.7
86.5,72.5,7.4,1,2,80.2
78,82.8,8.5,1,2,79.3
87.7,89.3,6.7,1,1,91.6
77.9,71.2,4.9,1,0,77.5
63.4,89.4,8.1,1,1,83.1
61.7,80.6,8.7,1,1,78.4
59.5,92.5,8,1,0,84.7
81.6,77.6,6.7,0,2,74.3
86.9,84.6,6.1,0,0,80.7
93.5,79.5,8.1,1,0,94
83.4,78.8,7.7,0,2,79.2
86.6,83.1,7.3,1,0,85.5
69.2,86.4,9.7,1,0,85.4
63.4,65,6.4,1,1,65.9
83.5,97.2,9.6,1,0,100
79.2,57.7,7.5,1,0,74.8
76.1,71.8,5.3,0,2,68.2
78.9,78.9,7.3,1,0,84.8
78.2,84.9,8.7,1,0,83.9
87.8,98.9,7.1,0,0,94.1
87.9,57.7,5.7,0,0,69.9
80.4,73.9,7.3,0,0,83.8
83.5,54.5,6.5,0,1,68.2
80.1,80.4,8.1,0,0,85.5
70.4,83.3,8.4,1,0,75.8
82.6,99.1,6.2,1,1,85.6
61.1,81.4,6.7,1,1,73.4
85.5,92.5,8.4,0,0,84
63.1,87,6.5,1,2,75.8
77.9,74.8,6.2,1,2,75.4
66.5,63.1,6.1,1,2,62.1
80.5,83.3,7.9,1,2,82.3
74.7,62.1,7.9,1,0,77.9
59.1,95.5,6.7,1,0,73.9
79.2,78.1,7.5,1,0,79.1
69.2,94.3,9.3,0,2,81.1
83.8,74.2,6.3,1,2,77
75,83.2,5.2,1,0,78.4
79,82.5,8,0,0,85.3
65.4,79.5,7.4,1,1,78.1
69.1,74.8,6.6,1,0,78
70.4,84.7,8.3,1,0,79.4
83.6,68.9,8.5,0,2,76.4
91.8,65.5,4.9,0,0,73.7
66.9,94.9,6.7,1,0,87.6
85.8,88.7,10,1,0,95.3
53.3,80.8,8.2,1,2,69
63.1,100,8.3,1,0,89.4
65.4,76.8,8.9,1,1,80.4
61.5,95.9,7.5,1,0,80.5
59.2,82.1,8.5,1,2,73.4
79.1,67.7,8.4,1,0,79.5
72.9,100,8.1,1,0,94.1
78.8,91.9,7.1,0,2,81.1
81.9,78.5,7.7,1,0,86.8
77.7,88.7,6.8,1,2,79.7
81.6,75.2,7.5,1,0,83.7
74.3,89.9,6.1,1,0,86.8
63.1,51.3,6.6,1,2,58.8
85.6,67.8,7.2,1,2,77
69.1,91.8,6.4,1,0,78
65.6,77,6.9,1,1,72.6
73.2,82.5,7.3,0,0,77.9
65.9,63.8,8,0,0,66.7
70.8,100,8.6,1,0,94.6
78.4,94.3,6.9,1,0,85.5
78.5,77.6,9.1,1,0,88
66,75.1,8.6,1,2,75.3
70.1,92.4,8.1,0,0,83.3
85.7,100,7.7,1,0,99.1
80,91.4,7.9,1,1,81.5
95.8,100,8.9,0,0,97.6
86.8,68.9,9,0,0,79
86.4,70.2,9.1,1,0,80
61.1,65.7,7.5,1,0,67.3
82.6,85.3,8.2,0,0,85.6
74.5,82.1,9.1,1,0,83.7
69.5,78.2,6.8,1,2,76.3
76.7,89.7,7.1,1,2,81.2
84.5,94.8,7.5,1,2,86.8
80,61.7,8.6,1,2,73.9
66.2,72.8,8.6,0,0,74.5
82.4,89.8,7.2,0,0,84.1
68.6,74.4,5.7,1,2,67
77.2,70.4,7.8,1,0,82.6
72,92.2,6.4,1,0,81.6
72.8,64.5,5.7,1,2,66.2
82.7,76.4,6,1,0,81.9
64.6,83.9,7.9,0,2,74.2
94.5,73.1,9.1,1,0,87.6
56.8,89.4,7.5,0,1,76.8
69,73.2,7.8,1,2,75
78.7,96.9,8.9,0,0,90.6
80.8,78.5,5.6,0,2,71.7
74,88.1,8.1,0,2,77.8
74.4,89,7.5,1,2,80.7
79.1,72.5,8.2,0,0,75.3
72.7,55.4,6.9,1,0,69.9
88.9,84.3,6.5,1,0,90
83.4,80.9,7.7,1,0,88.7
83.7,86.7,9.5,1,1,90
65.3,77.3,8.5,1,0,82.3
74.2,74.8,6.9,1,0,84.1
72,100,5.9,1,0,84.6
64.9,62.3,5.5,1,1,67.9
78.6,88.8,9.1,1,2,79.3
69.6,73.1,6.4,1,2,67
81.6,76,7.1,1,1,81.5
64.3,76.2,9.1,1,1,75.3
92.2,70.4,5.6,1,2,83.3
66,86.9,9.3,1,0,86.5
77.2,96.7,7.2,0,0,88.8
82.9,85.6,6.1,0,2,77.6
69.3,81.2,7.2,1,0,76.6
83.5,68.2,6.6,1,2,73.4
62.7,86.2,8,0,0,78.4
89.5,100,6.7,1,2,88.3
75.1,75.4,5.2,1,0,77.7
69,75.5,7.2,1,0,79.4
72,73.3,5.9,1,2,70.9
83.1,74.1,7.7,1,0,77.9
69.2,47.1,6.1,1,2,64.8
67.5,84.9,6.9,1,2,75.1
72.8,69.9,7.7,1,1,84.6
63.2,60.7,7.2,1,1,70
93.2,89,7.8,1,0,92.9
69.3,67,8.3,1,2,73.5
83.3,75.9,6.1,0,0,71.9
77.1,97.6,7.4,0,0,89.8
65.2,63.1,4,1,2,68
74.9,61.6,7.8,1,2,64.9
82.8,83.2,7.1,1,0,84.8
73.1,93.8,6.3,1,0,84.1
86.9,61.1,7.9,1,1,81.6
85.2,84.9,8.9,0,0,94.2
84.2,87,6.9,1,1,87.5
70.4,55.3,6.4,1,2,70.4
64.2,89.6,7.7,1,0,82.4
68.9,90.5,5.9,0,0,78.9
77,76.3,6.7,1,0,80.7
80.5,95,9,1,1,95.8
53.3,93.6,7.6,1,1,76.7
74.9,81.2,5.2,1,2,76.4
76.6,74.6,5.3,0,0,69.5
72.2,68.3,7.7,1,2,71.8
87.9,79.5,8.5,1,0,87.1
79.2,86.8,5.6,1,2,78.8
88.1,76.1,8,1,0,85.8
72.8,53.6,9.1,1,1,76.2
84.4,95.2,9.8,1,2,89.7
91.4,82.3,7.9,1,0,85.1
88.1,75.4,8.1,0,1,78.6
64.1,90.3,4.9,1,0,79.6
72.5,98.3,10,1,0,90.4
71.5,46.4,6.8,0,0,64
79.9,85.2,6.4,0,2,75.9
81.9,62.9,7.2,0,1,75.8
66.6,86,9.3,1,1,83
75.7,81.5,10,1,2,92.2
54.8,87.6,7.7,0,0,80
89.4,74,8.7,0,0,83.8
69.9,57.5,7.6,1,0,69.7
75.6,74.6,6.3,0,1,83
71.9,84.9,9.3,1,1,82
86.5,92.2,6.8,1,0,89.8
46.6,65.9,9.3,1,2,64.8
74.8,92.3,9.1,1,2,86
73.9,72.2,8.2,1,0,74.7
70.5,84.3,9.7,0,2,80.8
92.3,73.9,10,1,1,87.5
66.1,82.2,7.3,1,0,83.2
82.7,90.7,6.5,0,1,79.1
78.6,65.3,5.3,1,0,73.2
87.6,71.8,10,1,0,82.1
68.3,82.2,7,0,0,69.7
67.7,100,8.9,1,1,86.3
86,69.6,6.6,1,0,78.4
79.3,100,9.3,1,2,95.8
59.6,100,6.7,1,2,78
69.6,78.8,6.1,1,0,80.4
78.9,76.4,7.2,1,1,79.5
83.4,71.7,6.9,0,0,79.6
68.2,79.2,8.2,1,1,77.2
45.9,63.1,7.4,1,0,61.1
80.2,79.1,8.3,1,2,75.8
62.8,98,7.2,1,2,80.6
54.8,72.7,6.7,1,1,69.2
46.7,77.1,6.8,1,0,70.4
83.1,59.6,10,1,2,78.6
76.3,84.5,7.8,0,0,87.9
72.7,83.2,5.1,1,0,78.1
88.9,80.8,6.9,1,0,89.6
81.4,77.4,7.6,1,0,82.8
91.2,76.5,9.7,1,1,87.8
61.1,86,8.7,1,2,79.5
74.7,79.7,6.4,1,0,79.2
58.8,83.8,10,0,1,80.5
72.7,82.6,7.5,0,0,80.1
72.5,93.5,9,0,2,80
81.3,88.1,6.1,1,1,87.2
75.5,82.3,4.6,0,1,70.7
81.2,98.2,5.8,1,0,90.3
82,85,4,1,2,79.7
96.5,95.7,10,1,0,100
71.8,87.3,7.8,1,1,86.6
65.6,57.9,6.4,0,2,61.4
77.5,95.7,8,1,2,88.9
67,81.6,7.7,0,0,74.4
89.8,79.4,8.2,1,2,85.8
72.2,83.4,9,0,2,73.9
69.3,75.9,7.2,1,2,78.5
70.3,82.7,6.4,1,2,69.1
82.2,72.9,8.5,1,1,82
73.4,95.3,8.5,1,2,82.6
68.6,78.6,7.6,0,0,78.2
91.7,75.4,10,1,1,96.6
66.4,68.9,7,1,0,75
75.4,83.2,6.4,1,2,86.2
81.5,82.2,8,1,1,81.4
58.7,84.7,6.7,0,0,68.8
79.8,67.7,8.1,1,1,76.5
64.4,60.8,6.5,1,2,64.5
83.2,87.5,7,1,2,80.3
65.4,97.8,9.8,1,0,87.6
81.9,67.7,7,1,0,80.7
86.1,99.1,6.5,0,1,84.4
83.6,83.4,8.9,0,0,83.2
77.5,79.9,6.2,1,2,75.3
72.7,75.2,6.7,1,0,76.6
69.2,63.4,8.2,1,0,77.5
89.7,91.9,8.6,1,2,88.2
68,70.7,9,1,0,76.2
64.6,70.6,6.6,1,1,73.1
81.7,91.9,8.2,1,2,89.3
67,57.4,6.9,0,2,65.9
65.5,61.7,6.8,1,0,70.8
60.6,79.8,8.9,1,1,78.4
70.2,83.5,6.8,0,0,78.9
74.2,85.8,7.8,1,2,79.9
77.4,76.4,7.7,1,0,81.1
84.5,100,6.2,1,0,85.9
80.3,77.3,8.7,1,2,84
73.1,77.2,8.2,0,2,75.1
73,70.4,5.1,0,0,71.9
80.1,81.5,7.8,0,0,73.9
87.7,87.4,6.6,1,2,84
76.3,94.4,8.8,0,0,85.3
70.3,62.1,5.8,1,0,74
65.1,77,7.1,1,0,77.8
60.5,85.4,7.9,0,0,76.9
81.7,87,7.6,1,0,86.3
80.8,80.1,8.4,1,0,87.4
80.8,86.5,5.7,1,2,76.5
73.7,70.3,9.5,1,0,81.3
89.1,98.7,8.1,1,2,90.6
70.2,91.9,9.1,1,1,93.9
84.6,63.9,8.5,1,1,84.9
74.6,67.1,7.5,0,1,75.8
68.9,67.4,6,1,0,67
80.9,88.1,6.8,1,0,88.9
79.1,64.6,9.4,1,1,80.8
78.6,76,9.2,0,0,85.8
75.8,85.5,6.8,1,0,84
74.6,79.2,4.1,1,2,70.7
98.9,83.1,7.2,0,0,90
86.8,67.2,7.2,1,1,74.5
82.2,87.1,7.2,0,2,77.8
76.1,72.6,8.1,0,2,74.9
85.1,76.1,8.6,1,1,89
80.2,82.9,8.7,1,0,85.9
75.3,81.2,8,1,2,79.5
72,80.3,5.3,1,0,71.8
74.2,71,7.1,1,2,77.6
43.3,76.4,10,1,0,76.2
77.1,80,7.9,1,2,81.7
70.1,63.5,7.9,0,1,71.5
90.9,74.4,7.9,1,0,91.7
75.2,84.7,8,0,0,79.5
63.1,64.7,4.6,1,0,62.7
74.5,93.9,7.2,0,0,87
64.5,95.2,7.5,0,0,83.8
79.7,65.1,9,1,1,76.4
77.9,96.3,7.6,1,0,88.2
84.6,78.3,5.5,1,0,86.3
67.1,85,8,1,2,79.1
75.3,74,6.5,0,0,77.2
61.3,91.1,6,1,0,74.6
82,84.9,6.5,1,2,82.7
80.2,70.2,8.2,1,2,73.2
80,66,9,1,0,75.5
75,62.5,8.1,1,0,78.3
79.1,82.3,8.3,1,0,90.4
91,86.9,8.1,1,0,91.5
72.1,87.8,7.6,1,0,82.6
76.4,78.6,8.3,1,2,84.8
64.1,66.1,4.6,1,1,64.7
66.3,71.8,7.6,1,0,75.3
76,93.8,6.2,1,2,86.5
86,74.2,8.9,1,0,85.8
72.4,81.7,7.3,0,2,72.3
72.6,67.1,7.5,1,2,74.4
70.9,84,5.7,0,1,72.2
69.7,74.5,8.7,0,0,76.7
77.9,92.6,8.3,0,0,82.8
60,89.3,8.2,0,2,74.6
87.8,74.1,6.5,1,0,83
68.3,78.5,6.6,1,0,79.8
82.2,73.4,7.8,1,0,85.4
62.3,63,6.7,1,2,66.1
81.7,69.7,8,0,0,79.8
81.7,82.4,4.9,1,1,79.2
78.8,83.9,6.9,1,0,85.8
65.1,81.8,9.7,0,0,76.7
77.5,76.4,8,0,2,68.6
63.2,91.2,7.7,1,0,85.6
72.5,80.8,9.9,0,0,85.1
85.3,88.4,4.7,1,0,83.5
83,58.7,6.5,0,0,74.9
75.2,40,7,0,2,55.9
65.3,83.4,8.5,0,0,76.4
81.5,62.9,8.6,1,1,76.3
75.2,77.5,6.5,0,2,73.7
51.8,76.4,8.7,0,0,65.9
82.8,99,7,1,0,89.5
74.8,84.8,9,1,0,87.6
87,82,6.3,1,0,81.5
64,90,7.4,1,2,75.4
43.2,84.4,6.9,1,0,63.3
77.8,74.5,8.8,0,1,81.3
77.9,92.9,6.9,1,0,85
58.1,66.7,7.4,1,0,66.5
65.2,83.9,8.1,1,0,77
100,61.4,8.2,1,0,84.6
71.9,82.4,8.6,0,1,75.1
82.3,82.3,7.8,1,2,88.2
68.5,100,7,1,0,79.2
54.1,61.2,7.1,1,1,62.9
73.3,72.8,7.5,1,1,77.8
72.3,89.9,7.8,1,2,79.2
71,84,7.3,0,1,78.3
73.9,82.2,7.5,1,2,76.1
77.6,68.5,5.7,1,2,75.4
73.5,72.9,8.3,0,0,73.8
62.4,94.9,7.7,1,0,76.3
79.9,79.4,8.7,1,2,78.2
55.5,84.5,7.5,1,1,76.2
54.5,78.6,5.4,0,2,61.7
82.4,65.8,7.1,1,1,79.7
80.1,91.2,7.3,0,0,86.5
74.4,86,8.4,1,2,80.1
61,100,5,1,2,74
67.9,67.8,7.5,1,2,69.2
72.4,89.9,8.1,0,2,84.8
59,64.3,6.7,1,0,69.8
67.6,81.9,7.6,1,0,85.7
81.5,91.7,6.7,1,1,89.3
89.3,55.1,6.6,1,0,75.8
70.8,77.5,7,1,0,75.3
82.6,73.2,6.6,1,0,81.2
55.9,71.6,8.3,1,0,72.4
81.6,84.6,6.6,1,2,80.4
67,93.4,6.4,1,2,77.4
78.1,78.4,9.6,1,1,79.7
72.5,82.5,8.7,1,0,88.1
88.2,81.4,5.3,1,2,79.2
66.3,80,6.6,0,1,68.4
81.3,66.9,7.8,1,1,80.3
72.2,93.3,7.9,0,1,80.4
73.4,83.5,5.7,1,2,76.9
73.2,84.7,8.9,1,0,88.6
66.5,70.3,8.5,1,0,79.8
74.9,74.5,8.1,1,1,79.4
74.4,77.9,9.1,0,1,78.9
77.4,61.6,8,1,2,70.8
75.8,59.7,8,1,0,73.1
83,72.8,9.4,1,2,82
84.2,86.3,8.8,1,0,90.2
64.5,72.2,6.5,1,0,70.2
83.7,67.8,8.3,1,0,78.7
63.1,70.2,6.7,1,1,70.4
80.9,74.5,8.1,1,0,82.1
81.2,75.8,8.1,1,2,76.5
55.9,100,5.8,0,0,78.5
75.9,92.7,7.4,1,2,88.5
70.3,92.3,7.8,1,2,84.6
67.4,94,7,1,1,80.4
88.5,68,7.9,1,0,83.2
68.5,65.3,8.5,1,0,80.1
66.9,66.7,7.5,1,2,65.9
75.8,96,7.8,0,0,88.6
81.9,73.4,9.2,1,0,81.1
73.6,65,8.1,0,2,74.6
86.7,74.8,7.7,0,2,76.8
80.3,77.1,6.4,1,0,87.4
53.2,83.2,8.3,1,0,81.4
69.7,83,7.9,1,1,80.6
69.4,70.1,9,1,2,72.7
79.8,88.2,7.6,1,0,87.9
48.8,72.3,5.3,1,0,63.5
100,78.1,5.5,0,2,79
80.3,88.2,8.4,1,0,84.2
76.5,72.3,6.8,1,1,75.6
86.8,73.2,8,1,2,77.7
98.4,87.1,7.6,0,0,93.1
83.7,69.7,7.3,1,1,82.9
84.5,75.4,7.4,1,0,85.9
76.3,86.7,6.5,1,0,84.1
73.6,100,7.5,1,2,82.8
70.2,87.3,6.8,1,2,78.2
66.7,85.7,7.1,0,0,79.4
68.1,86.4,7.1,1,0,79.3
61.5,67.1,7.2,1,0,71.3
74.2,81.4,8.6,0,0,81
58.2,79.6,7.3,1,2,75.8
76.9,83.9,8.7,1,2,85.3
74.6,81.4,9.3,1,0,87.9
76.5,84.6,8.5,0,0,78.3
69.8,76.3,8.1,0,0,77.2
100,80.7,7.9,0,0,89.6
88.6,65.3,8.5,1,0,83.1
62.6,76.2,7.6,1,0,71
77.3,96.7,8.7,0,0,85.7
68.9,83.8,8.2,1,2,78.4
64.9,79.7,7.1,0,2,73.3
61.6,100,8.6,0,0,82
79.3,63.7,7.6,1,1,75.2
68.2,66.7,7.4,0,1,75
84.7,100,6.9,0,1,87.8
84.9,80.6,7.7,1,1,85.2
88.7,77.1,8.7,1,2,84.4
66.5,65.6,8.6,1,2,66.9
79.8,85.4,7.9,1,0,88.6
81.3,86.5,8.2,1,2,82.6
70.3,66.9,9,1,2,73.8
67.3,78.3,7.3,1,2,75.2
91.1,76,6.2,1,2,86
77.3,83.1,9.1,1,0,83.3
81.4,66.6,6.9,1,2,76.5
66.8,95,6.7,1,0,85.7
62.8,91,5.3,1,2,71.3
69.3,75.6,8.2,1,1,80.1
73.8,77.4,5.6,1,1,80.5
64.4,78.4,6.6,0,2,66
74.9,70.7,8.2,1,0,80.4
58.1,74.7,8.4,1,1,75.1
63.8,76.8,6.7,0,0,73.3
81.7,99.4,7.3,1,1,93.4
81,91.4,6.5,1,0,87.4
71.1,91.2,6.8,1,0,85.1
64.8,84.4,7.8,1,2,73.6
64.7,66.6,6.9,1,2,67.8
71.3,79.5,7.2,1,0,78.3
81.4,91.6,5.7,0,2,75
84.3,64.9,8.9,1,2,76.9
70,87.6,8.1,1,0,85.1
63.5,100,8.5,1,2,84.6
77.7,92.7,9,1,0,87.5
66.8,97,6.5,1,2,76.7
69.8,82.6,7.1,1,0,82.3
88.3,91.6,5.2,1,2,84.9
83.3,71.4,10,0,0,86.5
76.6,89.6,7.3,0,0,87.2
62.3,87.9,8.7,1,2,80.2
77.1,83.5,6,0,2,73
85.6,95.8,8.7,1,1,94.3
71.2,73.5,9.7,1,1,86.3
88.5,77.8,7.4,1,2,90.7
87.9,81.1,6.3,1,0,86.6
91.6,67.6,7.3,1,0,85
78.1,82.7,4.8,1,0,81.1
80.9,59.4,7.5,0,0,73.1
89.1,92.6,8.5,1,1,97.1
79.5,80.6,7.5,0,0,84
70,73.7,7.2,0,0,74.9
70.5,70,8.1,1,0,76.5
77.4,77.2,8.2,1,0,78.7
62.1,88.3,5.5,0,0,75.4
73.6,86.6,7.6,1,2,80.9
86,71.5,10,1,0,85.8
53.1,69.8,5.9,0,2,55.6
90.3,87.9,7.4,1,2,89.1
86.2,71.3,9.8,1,2,78.9
70.4,80.7,8.8,1,2,80
80.4,81.5,6.9,1,2,82.1
75,83.7,7.7,0,0,82.7
87.3,90.3,7.5,0,0,86.9
84.8,64.8,6.6,0,1,70.3
61,57.1,7.4,1,0,68.8
80.9,73.2,7.2,0,0,81.6
72.9,100,7.6,0,0,84.7
75.8,100,6.6,0,2,83.1
67.7,100,6,1,0,88.8
92.5,77.7,7.5,0,2,82
85.4,58.6,9.6,1,2,76.5
67.6,51.9,7.6,1,0,71.1
61.7,72.6,7.1,1,0,70.7
71.1,77.6,8.4,0,2,70.4
79.3,95.6,7.3,0,0,89
77.4,90.4,9.7,1,0,90.4
87.5,82.7,7.5,1,0,87.1
82.9,69.3,8.3,1,2,76.7
84.7,68.5,6.6,0,2,71
78.3,83,8.1,0,0,86.9
61.1,88.4,7.8,1,2,81.4
73,84.7,7.4,1,2,84.3
85.6,67.6,6.9,1,0,83.3
74.5,87.8,6.7,1,0,84.8
80,85.1,7.8,1,1,81.4
71.8,67.2,8.3,1,2,72.5
64.7,70.6,7.3,1,2,76.3
73.8,88.3,7.8,1,0,84.2
78.1,77.2,7.5,1,2,82.6
68.4,99.1,7.6,1,2,83.4
72.6,86,7.3,1,0,74.9
65.6,74.2,7.5,1,1,76.9
86.2,79.9,10,0,0,92.2
72.1,80.8,7.9,1,0,81.7
89.5,71.3,8.3,1,0,89.6
90.3,69,8,1,2,75.8
74.2,88.4,7.2,0,2,73.3
64.9,90.1,9.1,1,2,81.7
54.1,87.2,7.2,0,1,73.3
60.3,98.2,8.8,1,0,90
61.3,73.5,7.1,1,2,71
88.8,100,6.3,0,2,82.6
76.2,69.2,7.9,0,1,75.7
78.9,67.8,6.2,1,0,77.8
52.8,58.9,8.1,0,1,56.3
63,74.7,6.1,1,0,72.1
83.9,74,7.1,1,2,77.4
77.9,86.3,5.8,0,2,73.3
73.5,82.9,10,1,1,88.1
80.6,65.7,5.5,0,0,68.1
91.4,75.3,7.5,1,0,87.9
72.8,75.5,8.9,1,0,83.8
75.7,58.7,8.7,1,2,75.5
76.9,68.2,8.5,1,2,72.7
98.9,70.8,7.1,1,1,81.6
54,97.2,9.1,0,0,81.6
81.8,82.3,8.6,1,0,87
73.9,87.9,7.8,1,0,93.9
80.7,62,7.8,1,0,79
68.4,94.3,7.1,0,2,77.5
74.5,95.6,6.4,1,1,84.3
82.1,56,9,0,1,70.6
100,71.5,9.1,1,0,93.5
83.1,85.9,6.4,1,0,85.3
66.5,87.7,7.3,1,0,81.1
